12,81,"{'loss': 0.3469280374205846, 'rmse': 0.3469280374205846, 'mae': 0.12469735, 'early_stop': True}",1,"[1538676643.647487, 1538676962.774096, 319]","{'batch_size': 32, 'choice': {'dropout3': 0.1, 'layers': 'three', 'units3': 32}, 'dropout1': 0.5, 'dropout2': 0.3, 'dropout3': 0.1, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': None}, 'layer_1_size': 78, 'layer_2_activation': 'sigmoid', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 40, 'layer_3_activation': 'tanh', 'layer_3_extras': {'name': 'batchnorm'}, 'layer_3_size': 73, 'layer_4_activation': 'relu', 'layer_4_extras': {'name': 'dropout', 'rate': 0.42082011738654024}, 'layer_4_size': 36, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'batchnorm'}, 'layer_5_size': 99, 'layer_6_activation': 'relu', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 7, 'units1': 256, 'units2': 64, 'units3': 64}"
11,81,"{'loss': 0.25906475425079956, 'rmse': 0.25906475425079956, 'mae': 0.07248353, 'early_stop': True}",2,"[1538676487.0182388, 1538676993.1412764, 506]","{'batch_size': 128, 'choice': {'layers': 'two'}, 'dropout1': 0.3, 'dropout2': 0.3, 'dropout3': 0.1, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': 'batchnorm'}, 'layer_1_size': 43, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': None}, 'layer_2_size': 19, 'layer_3_activation': 'relu', 'layer_3_extras': {'name': None}, 'layer_3_size': 9, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': None}, 'layer_4_size': 38, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': None}, 'layer_5_size': 34, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': 'dropout', 'rate': 0.3583871962082159}, 'layer_6_size': 67, 'units1': 256, 'units2': 32, 'units3': 64}"
3,81,"{'loss': 0.29479496479997674, 'rmse': 0.29479496479997674, 'mae': 0.093295515, 'early_stop': True}",0,"[1538675539.707939, 1538677027.9479012, 1488]","{'batch_size': 64, 'choice': {'dropout3': 0.3, 'layers': 'three', 'units3': 64}, 'dropout1': 0.3, 'dropout2': 0.1, 'dropout3': 0.2, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': None}, 'layer_1_size': 85, 'layer_2_activation': 'sigmoid', 'layer_2_extras': {'name': 'dropout', 'rate': 0.22860831130338188}, 'layer_2_size': 49, 'layer_3_activation': 'tanh', 'layer_3_extras': {'name': 'dropout', 'rate': 0.10657320878362864}, 'layer_3_size': 100, 'layer_4_activation': 'relu', 'layer_4_extras': {'name': 'dropout', 'rate': 0.39111347002848096}, 'layer_4_size': 7, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'dropout', 'rate': 0.441007736528387}, 'layer_5_size': 84, 'layer_6_activation': 'relu', 'layer_6_extras': {'name': 'dropout', 'rate': 0.30068607166630634}, 'layer_6_size': 9, 'units1': 512, 'units2': 32, 'units3': 64}"
13,81,"{'loss': 0.37967364282006905, 'rmse': 0.37967364282006905, 'mae': 0.14514504, 'early_stop': True}",1,"[1538676962.9084697, 1538677076.1566749, 113]","{'batch_size': 32, 'choice': {'layers': 'two'}, 'dropout1': 0.3, 'dropout2': 0.2, 'dropout3': 0.2, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': 'batchnorm'}, 'layer_1_size': 26, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': 'dropout', 'rate': 0.47766238168186226}, 'layer_2_size': 37, 'layer_3_activation': 'relu', 'layer_3_extras': {'name': None}, 'layer_3_size': 85, 'layer_4_activation': 'relu', 'layer_4_extras': {'name': None}, 'layer_4_size': 9, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': None}, 'layer_5_size': 13, 'layer_6_activation': 'tanh', 'layer_6_extras': {'name': None}, 'layer_6_size': 22, 'units1': 32, 'units2': 128, 'units3': 256}"
14,81,"{'loss': 0.42426407714129816, 'rmse': 0.42426407714129816, 'mae': 0.18, 'early_stop': True}",2,"[1538676993.2808847, 1538677091.7766798, 98]","{'batch_size': 32, 'choice': {'dropout3': 0.2, 'layers': 'three', 'units3': 128}, 'dropout1': 0.5, 'dropout2': 0.2, 'dropout3': 0.2, 'layer_1_activation': 'sigmoid', 'layer_1_extras': {'name': 'batchnorm'}, 'layer_1_size': 75, 'layer_2_activation': 'sigmoid', 'layer_2_extras': {'name': 'dropout', 'rate': 0.3731371734564598}, 'layer_2_size': 95, 'layer_3_activation': 'relu', 'layer_3_extras': {'name': 'dropout', 'rate': 0.1572895296616027}, 'layer_3_size': 76, 'layer_4_activation': 'tanh', 'layer_4_extras': {'name': None}, 'layer_4_size': 70, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': None}, 'layer_5_size': 54, 'layer_6_activation': 'relu', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 28, 'units1': 128, 'units2': 32, 'units3': 64}"
16,81,"{'loss': 0.4242622332127054, 'rmse': 0.4242622332127054, 'mae': 0.18000002, 'early_stop': True}",1,"[1538677076.303776, 1538677118.7722974, 42]","{'batch_size': 128, 'choice': {'dropout3': 0.3, 'layers': 'three', 'units3': 32}, 'dropout1': 0.3, 'dropout2': 0.2, 'dropout3': 0.1, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': None}, 'layer_1_size': 50, 'layer_2_activation': 'relu', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 13, 'layer_3_activation': 'tanh', 'layer_3_extras': {'name': None}, 'layer_3_size': 25, 'layer_4_activation': 'relu', 'layer_4_extras': {'name': 'dropout', 'rate': 0.15272090030130864}, 'layer_4_size': 72, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'dropout', 'rate': 0.23470296722567024}, 'layer_5_size': 13, 'layer_6_activation': 'sigmoid', 'layer_6_extras': {'name': 'dropout', 'rate': 0.49536520956490626}, 'layer_6_size': 88, 'units1': 128, 'units2': 128, 'units3': 256}"
17,81,"{'loss': 0.2776412308709024, 'rmse': 0.2776412308709024, 'mae': 0.08089826, 'early_stop': True}",2,"[1538677091.9070044, 1538677204.4485884, 113]","{'batch_size': 128, 'choice': {'dropout3': 0.1, 'layers': 'three', 'units3': 64}, 'dropout1': 0.4, 'dropout2': 0.3, 'dropout3': 0.3, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': 'batchnorm'}, 'layer_1_size': 36, 'layer_2_activation': 'relu', 'layer_2_extras': {'name': None}, 'layer_2_size': 78, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': 'batchnorm'}, 'layer_3_size': 33, 'layer_4_activation': 'tanh', 'layer_4_extras': {'name': None}, 'layer_4_size': 30, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': None}, 'layer_5_size': 95, 'layer_6_activation': 'tanh', 'layer_6_extras': {'name': None}, 'layer_6_size': 19, 'units1': 32, 'units2': 32, 'units3': 64}"
18,81,"{'loss': 0.18454126603789375, 'rmse': 0.18454126603789375, 'mae': 0.037678275, 'early_stop': True}",1,"[1538677118.9028065, 1538677326.2340062, 207]","{'batch_size': 256, 'choice': {'layers': 'two'}, 'dropout1': 0.3, 'dropout2': 0.1, 'dropout3': 0.1, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': 'batchnorm'}, 'layer_1_size': 42, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': 'dropout', 'rate': 0.4161349969283038}, 'layer_2_size': 13, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': 'dropout', 'rate': 0.2461153284954609}, 'layer_3_size': 79, 'layer_4_activation': 'relu', 'layer_4_extras': {'name': None}, 'layer_4_size': 62, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'dropout', 'rate': 0.3944348083936947}, 'layer_5_size': 50, 'layer_6_activation': 'tanh', 'layer_6_extras': {'name': 'batchnorm'}, 'layer_6_size': 56, 'units1': 64, 'units2': 128, 'units3': 32}"
15,81,"{'loss': 0.2830302006492608, 'rmse': 0.2830302006492608, 'mae': 0.08320498, 'early_stop': True}",0,"[1538677028.1595075, 1538677414.6127524, 386]","{'batch_size': 32, 'choice': {'dropout3': 0.1, 'layers': 'three', 'units3': 32}, 'dropout1': 0.5, 'dropout2': 0.1, 'dropout3': 0.3, 'layer_1_activation': 'tanh', 'layer_1_extras': {'name': None}, 'layer_1_size': 40, 'layer_2_activation': 'sigmoid', 'layer_2_extras': {'name': None}, 'layer_2_size': 77, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': 'batchnorm'}, 'layer_3_size': 21, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': 'dropout', 'rate': 0.156358423907855}, 'layer_4_size': 45, 'layer_5_activation': 'tanh', 'layer_5_extras': {'name': 'batchnorm'}, 'layer_5_size': 49, 'layer_6_activation': 'relu', 'layer_6_extras': {'name': 'dropout', 'rate': 0.46707487113750656}, 'layer_6_size': 27, 'units1': 64, 'units2': 64, 'units3': 32}"
19,81,"{'loss': 0.3204484278997606, 'rmse': 0.3204484278997606, 'mae': 0.10664827, 'early_stop': True}",2,"[1538677204.6155512, 1538677509.7737606, 305]","{'batch_size': 64, 'choice': {'layers': 'two'}, 'dropout1': 0.4, 'dropout2': 0.2, 'dropout3': 0.3, 'layer_1_activation': 'relu', 'layer_1_extras': {'name': 'dropout', 'rate': 0.31341022903399424}, 'layer_1_size': 46, 'layer_2_activation': 'tanh', 'layer_2_extras': {'name': 'batchnorm'}, 'layer_2_size': 24, 'layer_3_activation': 'sigmoid', 'layer_3_extras': {'name': 'dropout', 'rate': 0.19912992084839437}, 'layer_3_size': 60, 'layer_4_activation': 'sigmoid', 'layer_4_extras': {'name': None}, 'layer_4_size': 55, 'layer_5_activation': 'relu', 'layer_5_extras': {'name': 'batchnorm'}, 'layer_5_size': 86, 'layer_6_activation': 'tanh', 'layer_6_extras': {'name': None}, 'layer_6_size': 77, 'units1': 128, 'units2': 256, 'units3': 32}"
